HourlyWindDirection,HourlyWindSpeed,PrevHourlyWindDirection,PrevHourlyWindSpeed
180,5,190,5
190,5,170,3
170,3,130,3
130,3,0,0
0,0,0,0
0,0,220,6
220,6,230,7
230,7,240,7
240,7,230,9
230,9,260,11
260,11,260,14
260,14,270,17
270,17,270,14
270,14,280,13
280,13,280,10
280,10,290,14
290,14,300,10
300,10,290,11
290,11,300,10
300,10,310,13
310,13,320,10
320,10,300,14
300,14,300,14
300,14,320,11
320,11,300,13
300,13,320,14
320,14,320,13
320,13,300,20
300,20,300,14
300,14,300,13
300,13,310,13
310,13,320,14
320,14,300,13
300,13,320,11
320,11,320,10
320,10,310,9
310,9,300,11
300,11,300,10
300,10,290,14
290,14,290,9
290,9,300,9
300,9,320,11
320,11,320,8
320,8,320,9
320,9,320,10
320,10,310,8
310,8,320,8
320,8,330,6
330,6,330,6
330,6,330,5
330,5,320,3
320,3,320,3
320,3,290,5
290,5,290,5
290,5,0,0
0,0,250,3
250,3,270,5
270,5,280,6
280,6,290,7
290,7,290,5
290,5,280,5
280,5,270,6
270,6,290,5
290,5,310,5
310,5,330,3
330,3,300,3
300,3,0,0
0,0,300,3
300,3,290,3
290,3,0,0
0,0,310,5
310,5,0,0
0,0,310,3
310,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,200,3
200,3,0,0
0,0,0,0
0,0,110,3
110,3,140,3
140,3,150,3
150,3,0,0
0,0,170,3
170,3,240,3
240,3,220,3
220,3,210,5
210,5,220,7
220,7,210,6
210,6,200,7
200,7,190,8
190,8,190,5
190,5,100,3
100,3,100,3
100,3,190,3
190,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,340,5
340,5,0,0
0,0,0,0
0,0,0,0
0,0,70,3
70,3,70,3
70,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,130,6
130,6,0,0
0,0,0,0
0,0,0,0
0,0,100,5
100,5,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,70,5
70,5,0,0
0,0,90,3
90,3,90,3
90,3,#N/A,#N/A
#N/A,#N/A,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,90,3
90,3,0,0
0,0,110,5
110,5,110,3
110,3,130,3
130,3,120,5
120,5,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,280,3
280,3,280,5
280,5,270,6
270,6,280,6
280,6,280,7
280,7,290,7
290,7,0,0
0,0,270,3
270,3,290,5
290,5,200,5
200,5,210,5
210,5,VRB,8
VRB,8,200,7
200,7,210,8
210,8,210,7
210,7,210,8
210,8,210,9
210,9,230,11
230,11,240,8
240,8,270,9
270,9,290,10
290,10,310,10
310,10,280,13
280,13,270,9
270,9,300,8
300,8,290,10
290,10,310,13
310,13,330,7
330,7,310,8
310,8,290,10
290,10,300,9
300,9,300,7
300,7,300,6
300,6,300,6
300,6,300,6
300,6,310,3
310,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,290,3
290,3,290,3
290,3,290,5
290,5,300,5
300,5,290,5
290,5,#N/A,#N/A
#N/A,#N/A,310,5
310,5,320,6
320,6,300,5
300,5,280,5
280,5,310,5
310,5,310,6
310,6,290,3
290,3,300,3
300,3,320,5
320,5,320,5
320,5,0,0
0,0,330,3
330,3,0,0
0,0,0,0
0,0,0,0
0,0,330,3
330,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,30,6
30,6,0,0
0,0,0,0
0,0,0,0
0,0,350,5
350,5,40,5
40,5,50,5
50,5,10,7
10,7,30,7
30,7,50,3
50,3,50,5
50,5,70,5
70,5,90,5
90,5,0,0
0,0,170,3
170,3,0,0
0,0,130,8
130,8,150,3
150,3,0,0
0,0,120,3
120,3,0,0
0,0,130,5
130,5,120,3
120,3,0,0
0,0,0,0
0,0,160,5
160,5,140,5
140,5,120,3
120,3,120,5
120,5,110,5
110,5,130,5
130,5,110,5
110,5,130,5
130,5,110,3
110,3,110,3
110,3,0,0
0,0,0,0
0,0,110,3
110,3,110,5
110,5,100,5
100,5,110,6
110,6,120,5
120,5,120,7
120,7,120,6
120,6,120,5
120,5,130,6
130,6,120,6
120,6,120,7
120,7,130,7
130,7,130,7
130,7,120,6
120,6,120,5
120,5,120,6
120,6,110,6
110,6,110,7
110,7,90,10
90,10,110,10
110,10,130,8
130,8,100,16
100,16,110,16
110,16,120,13
120,13,120,13
120,13,130,13
130,13,140,8
140,8,150,3
150,3,160,7
160,7,230,16
230,16,190,16
190,16,200,14
200,14,200,14
200,14,210,14
210,14,220,15
220,15,220,14
220,14,220,14
220,14,230,14
230,14,230,16
230,16,240,11
240,11,250,11
250,11,250,11
250,11,260,13
260,13,280,10
280,10,250,13
250,13,270,13
270,13,280,9
280,9,270,9
270,9,250,9
250,9,290,7
290,7,290,8
290,8,300,6
300,6,300,7
300,7,330,6
330,6,320,6
320,6,320,6
320,6,320,5
320,5,300,5
300,5,310,6
310,6,340,5
340,5,290,5
290,5,280,3
280,3,310,5
310,5,330,3
330,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,80,3
80,3,90,3
90,3,0,0
0,0,100,3
100,3,100,5
100,5,0,0
0,0,0,0
0,0,0,0
0,0,80,3
80,3,0,0
0,0,100,3
100,3,#N/A,#N/A
#N/A,#N/A,110,3
110,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,130,3
130,3,130,3
130,3,#N/A,#N/A
#N/A,#N/A,130,3
130,3,0,0
0,0,180,3
180,3,0,0
0,0,0,0
0,0,0,0
0,0,240,5
240,5,220,6
220,6,230,6
230,6,220,7
220,7,200,6
200,6,0,0
0,0,0,0
0,0,0,0
0,0,280,7
280,7,300,9
300,9,290,8
290,8,300,8
300,8,300,6
300,6,320,5
320,5,320,6
320,6,340,6
340,6,350,3
350,3,0,0
0,0,210,5
210,5,210,3
210,3,220,5
220,5,210,5
210,5,230,7
230,7,250,6
250,6,VRB,9
VRB,9,250,6
250,6,260,6
260,6,290,6
290,6,280,3
280,3,210,6
210,6,270,6
270,6,210,7
210,7,240,6
240,6,200,5
200,5,230,6
230,6,210,7
210,7,250,3
250,3,0,0
0,0,210,3
210,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,110,3
110,3,90,5
90,5,110,6
110,6,80,3
80,3,50,3
50,3,60,3
60,3,50,5
50,5,0,0
0,0,90,3
90,3,100,6
100,6,110,5
110,5,#N/A,#N/A
#N/A,#N/A,0,0
0,0,290,34s
290,34s,340,13
340,13,280,8
280,8,320,10
320,10,90,5
90,5,340,5
340,5,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,330,3
330,3,0,0
0,0,320,3
320,3,310,7
310,7,320,7
320,7,320,8
320,8,330,8
330,8,350,5
350,5,360,6
360,6,340,5
340,5,330,6
330,6,350,5
350,5,350,6
350,6,330,5
330,5,0,0
0,0,300,5
300,5,310,7
310,7,320,8
320,8,300,9
300,9,310,11
310,11,310,13
310,13,300,11
300,11,320,8
320,8,320,8
320,8,310,8
310,8,300,7
300,7,310,11
310,11,300,11
300,11,310,13
310,13,310,8
310,8,300,13
300,13,300,15
300,15,310,15
310,15,320,10
320,10,330,11
330,11,320,13
320,13,320,13
320,13,VRB,11
VRB,11,300,13
300,13,320,11
320,11,330,13
330,13,340,8
340,8,320,10
320,10,330,10
330,10,320,9
320,9,330,9
330,9,320,8
320,8,310,6
310,6,320,3
320,3,310,3
310,3,290,3
290,3,300,3
300,3,310,5
310,5,310,5
310,5,290,3
290,3,300,6
300,6,290,5
290,5,300,5
300,5,300,5
300,5,310,5
310,5,310,5
310,5,#N/A,#N/A
#N/A,#N/A,310,5
310,5,310,5
310,5,310,3
310,3,300,3
300,3,310,5
310,5,320,6
320,6,320,5
320,5,320,5
320,5,320,3
320,3,330,6
330,6,330,3
330,3,330,5
330,5,320,3
320,3,330,3
330,3,330,6
330,6,340,6
340,6,340,5
340,5,0,0
0,0,350,3
350,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,360,6
360,6,360,5
360,5,40,5
40,5,10,3
10,3,0,0
0,0,0,0
0,0,10,6
10,6,340,3
340,3,0,0
0,0,20,3
20,3,80,3
80,3,0,0
0,0,0,0
0,0,150,3
150,3,0,0
0,0,360,3
360,3,70,5
70,5,140,3
140,3,0,0
0,0,0,0
0,0,0,0
0,0,210,3
210,3,200,5
200,5,150,3
150,3,0,0
0,0,0,0
0,0,170,3
170,3,0,0
0,0,0,0
0,0,210,3
210,3,200,5
200,5,200,5
200,5,210,3
210,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,120,3
120,3,#N/A,#N/A
#N/A,#N/A,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,130,5
130,5,0,0
0,0,0,0
0,0,130,3
130,3,0,0
0,0,0,0
0,0,130,3
130,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,120,3
120,3,160,3
160,3,150,3
150,3,170,5
170,5,160,7
160,7,150,6
150,6,180,6
180,6,160,6
160,6,150,6
150,6,190,7
190,7,170,9
170,9,190,9
190,9,190,9
190,9,190,9
190,9,190,9
190,9,190,11
190,11,200,10
200,10,VRB,9
VRB,9,190,11
190,11,190,8
190,8,190,10
190,10,200,10
200,10,200,8
200,8,190,10
190,10,190,9
190,9,200,10
200,10,200,9
200,9,220,7
220,7,200,9
200,9,180,8
180,8,180,8
180,8,200,7
200,7,160,7
160,7,160,6
160,6,170,5
170,5,170,3
170,3,160,3
160,3,160,6
160,6,150,3
150,3,160,3
160,3,0,0
0,0,160,3
160,3,160,5
160,5,160,6
160,6,170,7
170,7,170,8
170,8,170,7
170,7,160,7
160,7,170,7
170,7,170,6
170,6,180,6
180,6,170,5
170,5,160,3
160,3,160,5
160,5,150,5
150,5,160,6
160,6,160,5
160,5,170,5
170,5,170,3
170,3,170,6
170,6,170,5
170,5,160,7
160,7,170,7
170,7,170,6
170,6,170,6
170,6,170,6
170,6,180,9
180,9,180,8
180,8,180,9
180,9,180,9
180,9,170,8
170,8,170,10
170,10,180,9
180,9,190,10
190,10,180,10
180,10,190,10
190,10,180,9
180,9,190,14
190,14,190,11
190,11,190,14
190,14,200,13
200,13,190,15
190,15,190,14
190,14,200,13
200,13,200,10
200,10,210,13
210,13,200,14
200,14,200,13
200,13,200,11
200,11,190,15
190,15,180,15
180,15,200,15
200,15,200,16
200,16,200,15
200,15,200,16
200,16,200,17
200,17,200,11
200,11,190,16
190,16,200,15
200,15,200,16
200,16,200,15
200,15,200,16
200,16,200,18
200,18,200,14
200,14,200,14
200,14,200,11
200,11,210,10
210,10,210,8
210,8,190,9
190,9,200,10
200,10,200,10
200,10,200,10
200,10,190,10
190,10,190,9
190,9,190,8
190,8,290,7
290,7,280,24
280,24,250,21
250,21,240,18
240,18,220,8
220,8,310,13
310,13,340,15
340,15,260,8
260,8,#N/A,#N/A
#N/A,#N/A,0,0
0,0,280,5
280,5,270,3
270,3,250,9
250,9,270,6
270,6,220,5
220,5,300,8
300,8,300,8
300,8,320,7
320,7,290,5
290,5,310,5
310,5,300,6
300,6,310,6
310,6,330,6
330,6,330,7
330,7,310,6
310,6,340,6
340,6,340,8
340,8,330,8
330,8,350,9
350,9,350,8
350,8,350,8
350,8,10,7
10,7,340,9
340,9,350,8
350,8,360,9
360,9,340,10
340,10,330,11
330,11,360,9
360,9,330,7
330,7,320,9
320,9,330,10
330,10,350,10
350,10,330,13
330,13,330,13
330,13,360,8
360,8,350,8
350,8,360,9
360,9,350,7
350,7,360,10
360,10,330,11
330,11,340,9
340,9,340,11
340,11,330,10
330,10,330,10
330,10,350,7
350,7,330,6
330,6,340,9
340,9,340,10
340,10,320,10
320,10,330,8
330,8,350,7
350,7,340,7
340,7,350,6
350,6,340,8
340,8,330,5
330,5,330,6
330,6,330,6
330,6,330,5
330,5,320,3
320,3,320,5
320,5,320,5
320,5,0,0
0,0,300,5
300,5,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,#N/A,#N/A
#N/A,#N/A,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,80,3
80,3,0,0
0,0,130,5
130,5,0,0
0,0,0,0
0,0,110,3
110,3,120,3
120,3,180,3
180,3,0,0
0,0,200,5
200,5,0,0
0,0,0,0
0,0,0,0
0,0,210,3
210,3,0,0
0,0,0,0
0,0,0,0
0,0,200,3
200,3,190,3
190,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,80,3
80,3,0,0
0,0,130,3
130,3,120,3
120,3,110,5
110,5,110,5
110,5,130,3
130,3,130,3
130,3,130,3
130,3,#N/A,#N/A
#N/A,#N/A,130,3
130,3,120,3
120,3,0,0
0,0,140,3
140,3,120,5
120,5,140,5
140,5,100,5
100,5,0,0
0,0,0,0
0,0,30,3
30,3,80,5
80,5,120,3
120,3,60,5
60,5,90,3
90,3,140,7
140,7,120,5
120,5,90,5
90,5,110,7
110,7,120,7
120,7,120,6
120,6,130,5
130,5,110,6
110,6,130,6
130,6,130,7
130,7,130,10
130,10,140,8
140,8,160,6
160,6,150,7
150,7,160,10
160,10,150,11
150,11,160,7
160,7,160,8
160,8,140,9
140,9,130,8
130,8,140,8
140,8,130,7
130,7,120,7
120,7,130,8
130,8,VRB,8
VRB,8,140,7
140,7,140,7
140,7,170,9
170,9,170,6
170,6,160,6
160,6,150,3
150,3,170,3
170,3,130,6
130,6,140,6
140,6,140,5
140,5,130,3
130,3,0,0
0,0,0,0
0,0,140,5
140,5,100,3
100,3,120,3
120,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,#N/A,#N/A
#N/A,#N/A,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,210,3
210,3,220,3
220,3,0,0
0,0,260,3
260,3,0,0
0,0,300,3
300,3,0,0
0,0,20,3
20,3,0,0
0,0,0,0
0,0,340,3
340,3,330,3
330,3,0,0
0,0,0,0
0,0,320,6
320,6,320,5
320,5,330,5
330,5,330,5
330,5,330,6
330,6,310,9
310,9,340,7
340,7,330,5
330,5,20,3
20,3,10,3
10,3,310,5
310,5,340,5
340,5,330,3
330,3,30,3
30,3,30,7
30,7,330,5
330,5,340,3
340,3,0,0
0,0,360,3
360,3,320,6
320,6,310,7
310,7,330,7
330,7,340,5
340,5,340,5
340,5,20,6
20,6,10,7
10,7,360,6
360,6,360,3
360,3,350,3
350,3,340,7
340,7,10,5
10,5,30,5
30,5,350,3
350,3,10,5
10,5,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,#N/A,#N/A
#N/A,#N/A,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,170,3
170,3,180,5
180,5,180,3
180,3,180,6
180,6,210,8
210,8,210,7
210,7,180,5
180,5,190,5
190,5,210,7
210,7,180,7
180,7,200,7
200,7,200,9
200,9,210,9
210,9,170,6
170,6,190,9
190,9,VRB,8
VRB,8,190,6
190,6,190,6
190,6,210,3
210,3,190,6
190,6,190,9
190,9,220,9
220,9,190,8
190,8,170,6
170,6,190,8
190,8,190,9
190,9,200,7
200,7,190,7
190,7,200,9
200,9,200,8
200,8,200,7
200,7,170,6
170,6,180,5
180,5,190,5
190,5,170,5
170,5,170,5
170,5,170,3
170,3,170,3
170,3,170,3
170,3,170,6
170,6,180,6
180,6,170,3
170,3,180,5
180,5,180,6
180,6,180,6
180,6,190,7
190,7,190,9
190,9,200,9
200,9,190,7
190,7,190,8
190,8,180,8
180,8,#N/A,#N/A
#N/A,#N/A,180,7
180,7,180,5
180,5,200,6
200,6,190,3
190,3,0,0
0,0,170,3
170,3,180,5
180,5,200,5
200,5,200,6
200,6,190,7
190,7,200,7
200,7,200,8
200,8,200,8
200,8,200,7
200,7,190,8
190,8,200,5
200,5,170,5
170,5,0,0
0,0,140,5
140,5,170,5
170,5,140,3
140,3,150,5
150,5,160,7
160,7,160,6
160,6,180,8
180,8,180,7
180,7,190,9
190,9,220,7
220,7,220,5
220,5,210,5
210,5,200,9
200,9,190,10
190,10,190,8
190,8,210,9
210,9,210,8
210,8,200,9
200,9,210,8
210,8,190,10
190,10,190,8
190,8,210,7
210,7,220,7
220,7,190,9
190,9,210,7
210,7,210,7
210,7,210,6
210,6,180,6
180,6,190,8
190,8,220,3
220,3,250,6
250,6,170,6
170,6,210,6
210,6,190,7
190,7,170,5
170,5,180,5
180,5,160,3
160,3,160,3
160,3,0,0
0,0,170,3
170,3,180,3
180,3,170,3
170,3,0,0
0,0,0,0
0,0,0,0
0,0,150,3
150,3,0,0
0,0,0,0
0,0,0,0
0,0,120,3
120,3,130,3
130,3,150,3
150,3,0,0
0,0,150,3
150,3,#N/A,#N/A
#N/A,#N/A,0,0
0,0,160,3
160,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,130,5
130,5,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,210,3
210,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,170,5
170,5,210,3
210,3,240,6
240,6,240,6
240,6,270,6
270,6,320,3
320,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,330,6
330,6,320,5
320,5,0,0
0,0,300,6
300,6,0,0
0,0,310,5
310,5,310,3
310,3,300,5
300,5,260,5
260,5,280,5
280,5,290,3
290,3,0,0
0,0,340,3
340,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,250,3
250,3,0,0
0,0,0,0
0,0,330,3
330,3,330,3
330,3,330,3
330,3,330,5
330,5,330,5
330,5,#N/A,#N/A
#N/A,#N/A,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,340,7
340,7,0,0
0,0,0,0
0,0,10,3
10,3,20,5
20,5,10,5
10,5,350,3
350,3,360,3
360,3,320,5
320,5,290,3
290,3,340,7
340,7,310,6
310,6,320,3
320,3,280,8
280,8,290,6
290,6,350,5
350,5,310,8
310,8,310,10
310,10,300,10
300,10,320,8
320,8,300,7
300,7,300,9
300,9,300,6
300,6,290,10
290,10,270,9
270,9,260,14
260,14,290,9
290,9,280,8
280,8,280,9
280,9,270,9
270,9,260,7
260,7,280,7
280,7,270,6
270,6,270,6
270,6,270,6
270,6,260,5
260,5,260,6
260,6,260,3
260,3,330,5
330,5,0,0
0,0,250,3
250,3,300,5
300,5,0,0
0,0,290,5
290,5,290,6
290,6,290,8
290,8,310,7
310,7,300,8
300,8,310,8
310,8,310,6
310,6,300,7
300,7,290,7
290,7,300,7
300,7,300,7
300,7,310,8
310,8,310,7
310,7,310,7
310,7,300,6
300,6,300,7
300,7,300,7
300,7,300,6
300,6,310,6
310,6,300,7
300,7,290,7
290,7,290,8
290,8,280,7
280,7,290,8
290,8,300,8
300,8,310,10
310,10,310,9
310,9,320,10
320,10,310,13
310,13,310,13
310,13,310,11
310,11,330,15
330,15,330,13
330,13,320,15
320,15,320,14
320,14,310,16
310,16,310,14
310,14,300,13
300,13,340,11
340,11,300,13
300,13,300,9
300,9,310,9
310,9,300,10
300,10,VRB,11
VRB,11,300,13
300,13,330,9
330,9,320,13
320,13,300,10
300,10,300,10
300,10,290,15
290,15,290,13
290,13,270,11
270,11,300,8
300,8,300,13
300,13,310,9
310,9,300,9
300,9,290,8
290,8,300,8
300,8,290,10
290,10,290,7
290,7,280,7
280,7,290,5
290,5,290,6
290,6,290,6
290,6,300,3
300,3,300,3
300,3,0,0
0,0,0,0
0,0,290,3
290,3,220,3
220,3,0,0
0,0,230,3
230,3,240,5
240,5,240,3
240,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,210,3
210,3,220,3
220,3,240,3
240,3,0,0
0,0,0,0
0,0,210,5
210,5,220,3
220,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,210,3
210,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,300,5
300,5,320,5
320,5,320,3
320,3,300,5
300,5,320,5
320,5,310,7
310,7,300,8
300,8,270,7
270,7,320,7
320,7,290,6
290,6,300,7
300,7,VRB,8
VRB,8,270,5
270,5,260,5
260,5,0,0
0,0,290,9
290,9,290,5
290,5,250,11
250,11,250,6
250,6,300,6
300,6,0,0
0,0,320,5
320,5,240,6
240,6,190,3
190,3,0,0
0,0,330,3
330,3,310,3
310,3,340,6
340,6,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,80,3
80,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,130,3
130,3,130,3
130,3,150,3
150,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,180,3
180,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,180,3
180,3,170,3
170,3,0,0
0,0,180,3
180,3,0,0
0,0,0,0
0,0,150,3
150,3,160,5
160,5,160,3
160,3,170,3
170,3,0,0
0,0,160,3
160,3,170,3
170,3,0,0
0,0,160,3
160,3,160,5
160,5,180,3
180,3,190,6
190,6,200,5
200,5,230,6
230,6,260,7
260,7,250,3
250,3,230,7
230,7,260,6
260,6,300,6
300,6,220,3
220,3,200,5
200,5,180,6
180,6,220,7
220,7,200,10
200,10,190,11
190,11,190,9
190,9,190,9
190,9,190,14
190,14,190,14
190,14,210,17
210,17,200,16
200,16,200,17
200,17,200,17
200,17,210,15
210,15,210,16
210,16,210,16
210,16,200,18
200,18,200,14
200,14,190,16
190,16,200,16
200,16,200,13
200,13,210,13
210,13,200,11
200,11,200,13
200,13,200,13
200,13,200,10
200,10,200,8
200,8,200,9
200,9,190,8
190,8,190,8
190,8,190,8
190,8,190,9
190,9,190,9
190,9,190,11
190,11,180,9
180,9,200,9
200,9,200,9
200,9,200,9
200,9,200,9
200,9,200,9
200,9,190,8
190,8,190,7
190,7,190,8
190,8,#N/A,#N/A
#N/A,#N/A,190,8
190,8,200,9
200,9,200,9
200,9,200,11
200,11,200,10
200,10,200,11
200,11,200,11
200,11,210,11
210,11,210,14
210,14,210,13
210,13,220,10
220,10,220,11
220,11,220,9
220,9,220,11
220,11,230,9
230,9,220,6
220,6,220,5
220,5,210,6
210,6,200,3
200,3,220,5
220,5,210,7
210,7,220,7
220,7,240,6
240,6,260,8
260,8,240,8
240,8,230,6
230,6,230,7
230,7,230,3
230,3,220,5
220,5,230,6
230,6,240,6
240,6,200,5
200,5,210,6
210,6,240,5
240,5,170,5
170,5,180,5
180,5,210,6
210,6,170,5
170,5,180,5
180,5,180,7
180,7,190,5
190,5,180,8
180,8,190,7
190,7,200,8
200,8,180,7
180,7,210,7
210,7,200,5
200,5,180,6
180,6,180,6
180,6,200,3
200,3,200,3
200,3,190,6
190,6,210,5
210,5,200,5
200,5,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,70,3
70,3,80,5
80,5,90,3
90,3,90,6
90,6,100,3
100,3,100,5
100,5,120,3
120,3,100,5
100,5,VRB,8
VRB,8,220,10
220,10,160,6
160,6,150,5
150,5,130,8
130,8,#N/A,#N/A
#N/A,#N/A,280,17
280,17,220,6
220,6,230,8
230,8,120,5
120,5,180,11
180,11,200,7
200,7,200,7
200,7,0,0
0,0,190,5
190,5,220,5
220,5,210,7
210,7,210,8
210,8,10,3
10,3,0,0
0,0,70,3
70,3,110,5
110,5,70,3
70,3,0,0
0,0,150,5
150,5,0,0
0,0,190,6
190,6,210,8
210,8,210,10
210,10,220,8
220,8,230,7
230,7,240,8
240,8,240,6
240,6,250,8
250,8,240,7
240,7,270,6
270,6,250,7
250,7,300,3
300,3,310,6
310,6,300,7
300,7,310,6
310,6,340,6
340,6,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,110,3
110,3,0,0
0,0,0,0
0,0,110,3
110,3,0,0
0,0,0,0
0,0,50,3
50,3,0,0
0,0,70,6
70,6,70,6
70,6,90,3
90,3,80,5
80,5,0,0
0,0,100,3
100,3,90,3
90,3,80,3
80,3,90,3
90,3,90,5
90,5,90,3
90,3,90,5
90,5,120,3
120,3,0,0
0,0,80,5
80,5,0,0
0,0,0,0
0,0,0,0
0,0,90,5
90,5,110,3
110,3,100,3
100,3,80,5
80,5,#N/A,#N/A
#N/A,#N/A,100,5
100,5,100,5
100,5,100,3
100,3,80,5
80,5,120,3
120,3,140,3
140,3,120,5
120,5,140,3
140,3,130,3
130,3,140,3
140,3,140,3
140,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,100,5
100,5,90,3
90,3,0,0
0,0,0,0
0,0,190,10
190,10,150,6
150,6,140,9
140,9,170,6
170,6,210,5
210,5,30,3
30,3,0,0
0,0,0,0
0,0,310,6
310,6,330,8
330,8,20,3
20,3,70,8
70,8,100,6
100,6,110,9
110,9,110,9
110,9,130,11
130,11,110,13
110,13,120,10
120,10,140,9
140,9,130,10
130,10,140,9
140,9,140,14
140,14,150,9
150,9,160,10
160,10,150,10
150,10,160,10
160,10,150,11
150,11,150,8
150,8,150,9
150,9,160,9
160,9,170,10
170,10,150,8
150,8,150,6
150,6,130,6
130,6,110,7
110,7,120,9
120,9,120,5
120,5,120,3
120,3,130,7
130,7,130,5
130,5,130,5
130,5,110,3
110,3,120,5
120,5,160,15
160,15,180,11
180,11,180,11
180,11,180,10
180,10,180,11
180,11,180,14
180,14,180,10
180,10,170,9
170,9,180,7
